id,name,level,actionGroupId,vibrate,hurtEffect,lifetime,movePathType,trackingType,bornOffset,bornLocationType,speed,hitTestMode,triggerHitTestOffset,triggerHitTestRange,hitTestOffset,hitTestRange,disappearMode,hitSpace,isHitTarget,targetNum,TargetKillStateId,TargetState,DefenderOffPos,BringState,hurtMoveTime,hurtActionTime,hitDelay,hitStop,damageDelay,attackRate,upgradeFactor,attackRule,soundHurt,bringShootIdsBoom,bringShootIdsEnd,soundSkill,soundSkillDelay,hurtBuffId,learnId
STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,ARRAY,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
30564,瞬影连环击4,1,1228,,1,3540,1,,-180|80|0,0,0.05|0|-0.02,0,0|0|0,,0|0|-160,450|160|440|0,2,400,1,10,-1,-1,25|0|15;25|0|15;25|0|15,10|10|10,0|50,700,0,110,0,0.5,15,1,sounds_cut1,,,,,,2
30565,瞬影连环击5,1,1229,5|3900,8,500,1,,-10|100|0,0,0|0|0,0,0|0|0,,0|0|-160,640|200|440|0,2,100,1,1,-1,-1,360|0|160;360|0|160;360|0|160,10|10|10,0|50,700,0,110,0,5,150,1,,,,sounds_explosion,240,,2
30601,千风破影,1,1239,,4,2400,1,,-40|80|0,0,0|0|0,0,0|0|0,,0|0|-120,600|160|150|0,2,99,1,24,-1,-1,360|0|160;360|0|160;360|0|160,10|10|10,0|50,700,0,120,0,1,30,1,sounds_cut1,,,,,,5
33021,裂屏1,1,1301,0|0,5,400,1,,-120|45|-10,0,-0.2|0.143|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33022,裂屏2,1,1302,0|0,5,400,1,,-120|45|-10,0,0|0|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33023,裂屏3,1,1301,0|0,5,400,1,,120|45|-10,0,-0.2|0.143|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33024,裂屏4,1,1302,0|0,5,400,1,,120|45|-10,0,0|0|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33025,裂屏5,1,1301,0|0,5,400,1,,-240|45|-10,0,-0.2|0.143|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33026,裂屏6,1,1302,0|0,5,400,1,,-240|45|-10,0,0|0|0,0,0|0|0,,0|0|-120,400|90|360|0,2,160,0,8,1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33031,暴雨式,1,1330,0|0,5,1200,1,,-60|50|-10,0,0.2|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,152,1,7,-1,-1,80|0|0;250|0|40;250|0|80,9|10|10,0|50,700,0,80,0,1,30,1,sounds_cut1,,,,,,1
33032,暴雨式,1,1330,0|0,5,1600,1,,-60|50|-10,0,0.2|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,152,1,10,-1,-1,80|0|0;250|0|40;250|0|80,9|10|10,0|50,700,0,80,0,1,30,1,sounds_cut1,,,,,,1
33033,暴雨式,1,1330,0|0,5,2000,1,,-60|50|-10,0,0.2|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,152,1,13,-1,-1,80|0|0;250|0|40;250|0|80,9|10|10,0|50,700,0,80,0,1,30,1,sounds_cut1,,,,,,1
33034,暴雨式,1,1331,0|0,5,200,1,,180|50|-10,0,0.5|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,80,1,1,-1,-1,450|0|80;450|0|50;450|0|80,10|10|10,0|50,700,0,240,0,1,30,1,sounds_cut1,,,,,,1
33035,暴雨式,1,1332,0|0,5,200,1,,260|50|-10,0,0.5|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,80,1,1,-1,-1,450|0|80;450|0|50;450|0|80,10|10|10,0|50,700,0,240,0,1,30,1,sounds_cut1,,,,,,1
33036,暴雨式,1,1333,0|0,5,200,1,,340|50|-10,0,0.5|0|0,0,0|0|0,,0|0|-120,800|90|360|0,2,80,1,1,-1,-1,450|0|80;450|0|50;450|0|80,10|10|10,0|50,700,0,240,0,1,30,1,sounds_cut1,,,,,,1
33051,直刺,1,1300,0|0,5,320,1,,-120|45|-10,0,0.5|0|0,0,0|0|0,,0|0|-120,400|90|360|0,2,150,1,2,-1,-1,250|0|80;250|0|40;250|0|80,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33061,落雁,1,1320,0|0,8,560,1,,0|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33062,落雁,1,1321,0|0,8,560,1,,80|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33063,落雁,1,1322,0|0,8,560,1,,160|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33064,落雁,1,1323,0|0,8,560,1,,240|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33065,落雁,1,1324,0|0,8,560,1,,320|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33066,落雁,1,1325,0|0,8,560,1,,400|40|0,0,0|0|0,0,,,0|0|0,320|160|200|0,2,50,1,1,-1,-1,40|0|120;40|0|50;40|0|120,10|10|10,0|50,700,0,600,0,2,60,1,sounds_cut5,,,,,,1
33071,直刺,1,1300,0|0,5,640,1,,-120|45|-10,0,0.5|0|0,0,0|0|0,,0|0|-120,400|90|360|0,2,150,1,4,-1,-1,250|0|80;250|0|40;250|0|80,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
33081,气功波1,0,5180,0|0,10,1500,3,,0|0|0,0,0.346|0.03|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33082,气功波2,0,5181,0|0,10,1500,3,,0|0|0,0,0.346|0.025|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33083,气功波3,0,5182,0|0,10,1500,3,,0|0|0,0,0.346|0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33084,气功波4,0,5183,0|0,10,1500,3,,0|0|0,0,0.346|0.015|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33085,气功波5,0,5184,0|0,10,1500,3,,0|0|0,0,0.346|0.005|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33086,气功波6,0,5185,0|0,10,1500,3,,0|0|0,0,0.346|0|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33087,气功波7,0,5186,0|0,10,1500,3,,0|0|0,0,0.346|-0.005|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33088,气功波8,0,5187,0|0,10,1500,3,,0|0|0,0,0.346|-0.01|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,250|0|80;150|0|20;150|0|30,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33091,比翼双飞1,0,5180,0|0,10,1500,1,,0|40|0,0,0.346|-0.18|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33092,比翼双飞2,0,5181,0|0,10,1500,1,,0|40|0,0,0.346|-0.15|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33093,比翼双飞3,0,5182,0|0,10,1500,1,,0|40|0,0,0.346|-0.12|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33094,比翼双飞4,0,5183,0|0,10,1500,1,,0|40|0,0,0.346|-0.075|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33095,比翼双飞5,0,5184,0|0,10,1500,1,,0|40|0,0,0.346|-0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33096,比翼双飞6,0,5185,0|0,10,1500,1,,0|40|0,0,0.346|0|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33097,比翼双飞7,0,5186,0|0,10,1500,1,,0|40|0,0,0.346|0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33098,比翼双飞8,0,5187,0|0,10,1500,1,,0|40|0,0,0.346|0.05|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,250|0|80;150|0|20;150|0|30,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33099,比翼双飞9,0,5180,0|0,10,1500,1,,0|-40|0,0,0.346|0.18|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33100,比翼双飞10,0,5181,0|0,10,1500,1,,0|-40|0,0,0.346|0.15|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33101,比翼双飞11,0,5182,0|0,10,1500,1,,0|-40|0,0,0.346|0.12|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33102,比翼双飞12,0,5183,0|0,10,1500,1,,0|-40|0,0,0.346|0.075|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33103,比翼双飞13,0,5184,0|0,10,1500,1,,0|-40|0,0,0.346|0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33104,比翼双飞14,0,5185,0|0,10,1500,1,,0|-40|0,0,0.346|0|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33105,比翼双飞15,0,5186,0|0,10,1500,1,,0|-40|0,0,0.346|-0.02|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,40|0|0;40|0|5;40|0|5,7|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
33106,比翼双飞16,0,5187,0|0,10,1500,1,,0|-40|0,0,0.346|-0.05|0,1,,,-50|-30|0,150|60|120|0,1,200,1,1,-1,-1,250|0|80;150|0|20;150|0|30,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,1
34001,妖姬 普通攻擊1,1,1500,0|0,5,480,1,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34002,妖姬 普通攻擊3,1,1501,0|0,5,800,1,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,200,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34003,妖姬 普通攻擊2,1,1502,0|0,5,480,1,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34004,妖姬 普通攻擊4,1,1503,0|0,5,360,2,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,100,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34005,妖姬 发剑气,1,1504,0|0,5,560,1,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,100,0,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34006,妖姬 剑气1,1,1503,0|0,5,480,1,,20|0|0,0,0.8|0|0,0,,,-50|-45|0,250|90|360|0,2,100,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34007,妖姬 剑气2,1,1503,0|0,5,480,1,,20|0|0,0,0.8|0.2|0,0,,,-50|-45|0,250|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34008,妖姬 剑气3,1,1503,0|0,5,480,1,,20|0|0,0,0.8|-0.2|0,0,,,-50|-45|0,250|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34009,妖姬 剑气4,1,1503,0|0,5,480,1,,20|0|0,0,0.8|0.3|0,0,,,-50|-45|0,250|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34010,妖姬 剑气5,1,1503,0|0,5,480,1,,20|0|0,0,0.8|-0.3|0,0,,,-50|-45|0,250|90|360|0,2,100,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34015,妖姬 旋舞1,1,1505,0|0,5,800,1,,20|0|0,0,0.4|0|-0.11,0,,,-50|-45|-80,200|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34016,妖姬 旋舞2,1,1505,0|0,5,800,1,,20|0|0,0,0.5|0|-0.13,0,,,-50|-45|-80,200|90|360|0,2,200,1,3,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34017,妖姬 旋舞3,1,1505,0|0,5,800,1,,20|0|0,0,0.6|0|-0.15,0,,,-50|-45|-80,200|90|360|0,2,200,1,4,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34020,妖姬 飞影1,1,1506,0|0,5,320,2,,20|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,70,1,1,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34021,妖姬 飞影2,1,1506,0|0,5,320,2,,20|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34022,妖姬 飞影反2,1,1507,0|0,5,320,2,,20|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34023,妖姬 飞影3,1,1506,0|0,5,320,1,,20|0|0,0,1.4|0|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34024,妖姬 飞影反3,1,1507,0|0,5,320,1,,20|0|0,0,-1.4|0|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34025,妖姬 飞影3,1,1506,0|0,5,320,1,,20|0|0,0,1.4|0.3|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34026,妖姬 飞影反3,1,1508,0|0,5,320,1,,20|90|0,0,-1.6|-0.3|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34027,妖姬 飞影3,1,1506,0|0,5,320,1,,20|0|0,0,1.4|-0.3|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34028,妖姬 飞影反3,1,1508,0|0,5,320,1,,20|-90|0,0,-1.6|0.3|0,0,,,-50|-45|0,250|90|360|0,2,70,1,2,-1,-1,80|0|0;80|0|25;80|0|40,8|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34030,镜花水月1,1,1510,0|0,5,800,1,,50|0|0,0,0.05|0|-0.08,0,,,-50|-45|-100,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34031,镜花水月2,1,1511,0|0,5,800,2,,80|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,200,1,3,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34032,镜花水月2,1,1511,0|0,5,800,1,,80|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34033,镜花水月3,1,1511,0|0,5,800,1,,140|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34034,镜花水月3,1,1511,0|0,5,800,1,,0|0|0,0,0|0|0,0,,,-50|-45|0,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34040,妖姬 普通攻擊1,1,1500,0|0,5,480,1,,20|0|0,0,0|0|0,0,,,-50|-45|0,200|90|360|0,2,100,1,1,-1,-1,10|0|100;80|0|25;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34041,妖姬 飞影3,1,1512,0|0,5,200,1,,-50|0|0,0,1.4|0|-0.8,0,,,-50|-45|-200,250|90|360|0,2,70,1,2,-1,-1,10|0|70;10|0|70;10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34042,妖姬 飞影反3,1,1513,0|0,5,200,1,,400|0|30,0,-1.4|0|-0.8,0,,,-200|-45|-200,250|90|360|0,2,70,1,2,-1,-1,-10|0|70;-10|0|70;-10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34043,妖姬 飞影3,1,1514,0|0,5,200,1,,-50|0|20,0,1.4|0|-0.8,0,,,-50|-45|-200,250|90|360|0,2,70,1,2,-1,-1,10|0|70;10|0|70;10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34044,妖姬 飞影反3,1,1515,0|0,5,200,1,,400|0|50,0,-1.4|0|-0.8,0,,,-200|-45|-200,250|90|360|0,2,70,1,2,-1,-1,-10|0|70;-10|0|70;-10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34045,妖姬 飞影3,1,1516,0|0,5,200,1,,-50|0|40,0,1.4|0|-0.8,0,,,-50|-45|-200,250|90|360|0,2,70,1,2,-1,-1,10|0|70;10|0|70;10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34046,妖姬 飞影反3,1,1517,0|0,5,200,1,,400|0|70,0,-1.4|0|-0.8,0,,,-200|-45|-100,250|90|360|0,2,70,1,2,-1,-1,-10|0|70;-10|0|70;-10|0|70,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34050,镜花水月1,1,1520,0|0,5,800,1,,180|0|0,0,0|0|-0.1,0,,,-100|-45|-100,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34051,镜花水月2,1,1521,0|0,5,800,2,,220|0|0,0,0|0|0,0,,,-100|-45|-100,250|90|360|0,2,200,1,3,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34052,镜花水月1,1,1522,0|0,5,800,1,,180|0|40,0,0|0|-0.1,0,,,-100|-45|-100,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34053,镜花水月2,1,1523,0|0,5,800,2,,220|0|0,0,0|0|0,0,,,-100|-45|-100,250|90|360|0,2,200,1,3,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34054,镜花水月1,1,1524,0|0,5,800,1,,180|0|60,0,0|0|-0.1,0,,,-100|-45|-100,250|90|360|0,2,200,1,2,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
34055,镜花水月2,1,1525,0|0,5,800,2,,220|0|0,0,0|0|0,0,,,-100|-45|-100,250|90|360|0,2,200,1,3,-1,-1,80|0|40;80|0|45;80|0|40,10|10|10,0|50,700,0,60,0,1,30,1,sounds_cut1,,,,,,1
4010,火球1,0,4101,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4011,火球1,0,4102,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4012,火球1,0,4103,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4013,火球1,0,4104,0|0,9,2000,3,1,60|18|0,0,0.33|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4014,火球1,0,4101,0|0,9,2000,3,1,60|18|0,0,0.6|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4015,火球1,0,4102,0|0,9,2000,3,1,60|18|0,0,0.6|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4016,火球1,0,4103,0|0,9,2000,3,1,60|18|0,0,0.6|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4017,火球1,0,4104,0|0,9,2000,3,1,60|18|0,0,0.6|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4018,火球1,0,4101,0|0,9,2000,3,1,60|18|0,0,0.9|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4019,火球1,0,4102,0|0,9,2000,3,1,60|18|0,0,0.9|0|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4020,火球2,0,4101,0|0,9,2000,1,1,60|0|0,0,0.33|-0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4021,火球2,0,4101,0|0,9,2000,1,1,60|36|0,0,0.33|0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
4022,火球2,0,4102,0|0,9,2000,1,1,60|0|0,0,0.33|-0.02|0,1,,,-40|-22|0,90|44|120|0,1,50,1,1,3,-1,1|0|0;1|0|5;1|0|10,7|10|10,0|50,700,0,110,0,1,0,1,sounds_fire1,,,,,,
